Time,Position,Velocity,Voltage,Force
150,2.464698,-0.0020413793103448,-0.0049161862715196,0.3,-28.679
151,2.483331,-0.0021281379310344,-0.0049918654021665,0.3,-29.2058
152,2.499458,-0.0022148965517241,-0.0053203672491339,0.3,-29.8598
153,2.516904,-0.0023067586206896,-0.0043603687654214,0.3,-28.5382
154,2.541593,-0.0023986206896551,-0.0058676452970494,0.3,-28.5155
155,2.556913,-0.0025415172413793,-0.0069405483203703,0.3,-29.4511
156,2.582035,-0.0026793103448275,-0.0050103294696217,0.3,-28.6336
157,2.598675,-0.0027507586206896,-0.0055360511283177,0.3,-29.3738
158,2.6143,-0.0028579310344827,-0.0066965813003374,0.3,-29.2785
159,2.629921,-0.0029599999999999,-0.006153322259465,0.3,-30.7226
160,2.649134,-0.0030722758620689,-0.0058378823533939,0.3,-31.8443
161,2.665763,-0.0031692413793103,-0.0063290733253079,0.3,-31.7218
162,2.681388,-0.0032764137931034,-0.0063846927893302,0.3,-31.7308
163,2.700134,-0.0033886896551724,-0.0063912009512485,0.3,-31.8534
164,2.715724,-0.0034958620689655,-0.0058859530316855,0.3,-32.1713
165,2.731348,-0.0035724137931034,-0.0058717159526085,0.3,-33.5928
166,2.748752,-0.0036897931034482,-0.0068769552300921,0.3,-33.2839
167,2.765485,-0.0038071724137931,-0.0074132176092692,0.3,-34.324
168,2.781108,-0.0039296551724137,-0.0070202847474322,0.3,-33.838
169,2.799652,-0.0040470344827586,-0.0065869422191261,0.3,-34.1741
170,2.816748,-0.0041644137931034,-0.0061584714091404,0.3,-33.997
171,2.839429,-0.004292,-0.0063086597925589,0.3,-35.8771
172,2.856387,-0.0044144827586206,-0.0091339384000745,0.3,-35.2731
173,2.866807,-0.0045420689655172,-0.006245148577423,0.3,-34.9597
174,2.891526,-0.0046339310344827,-0.0056020288428782,0.3,-35.2958
175,2.906891,-0.0047666206896551,-0.0116092089265403,0.3,-35.3775
176,2.917023,-0.0049299310344827,-0.0101058381700238,0.3,-35.2004
177,2.932646,-0.0050268965517241,-0.0070580746426642,0.3,-34.9916
178,2.950284,-0.0051646896551724,-0.0080413821276458,0.3,-35.3958
179,2.966917,-0.0053024827586206,-0.0085782919409996,0.3,-35.7183
180,2.98241,-0.0054402758620689,-0.0083183280077438,0.3,-35.7409
181,3.000047,-0.0055780689655172,-0.0082185858241293,0.3,-35.7591
182,3.017184,-0.0057260689655172,-0.0088796261210053,0.3,-35.7364
183,3.032807,-0.0058689655172413,-0.0085911472208343,0.3,-35.4049
184,3.05045,-0.0060118620689655,-0.0084262494751386,0.3,-35.3594
185,3.066724,-0.0061547586206896,-0.0062517160538154,0.3,-35.1823
187,3.099091,-0.0064201379310344,-0.0142846006214245,0.3,-35.9271
188,3.116375,-0.0065732413793103,-0.0099377017484786,0.3,-36.0542
189,3.134012,-0.0067671724137931,-0.0080222219457709,0.3,-36.3767
190,3.155181,-0.0068845517241379,-0.0086417484129353,0.3,-36.3268
191,3.170036,-0.0070784827586206,-0.0107458229322616,0.3,-36.0678
192,3.198874,-0.0073540689655172,-0.0090680014797935,0.3,-36.4584
193,3.214497,-0.0074816551724137,-0.0091468428051935,0.3,-36.6174
194,3.230119,-0.0076398620689655,-0.0095321958165817,0.3,-36.6038
195,3.248762,-0.0078082758620689,-0.0095068469152384,0.3,-36.2269
196,3.265549,-0.0079766896551724,-0.0099975538335727,0.3,-36.7037
197,3.282453,-0.0081451034482758,-0.0103487350974718,0.3,-37.0216
198,3.299083,-0.008323724137931,-0.0101270714006834,0.3,-36.7037
199,3.316721,-0.0084921379310344,-0.0099618644238072,0.3,-36.6583
200,3.333407,-0.0086656551724137,-0.0108943455444878,0.3,-37.571
201,3.349044,-0.0088442758620689,-0.0103893884178462,0.3,-36.8081
202,3.367301,-0.0090177931034482,-0.0105443146195497,0.3,-36.6764
203,3.382924,-0.0092015172413793,-0.0088611300126587,0.3,-37.335
204,3.403585,-0.0093393103448275,-0.0087307131206025,0.3,-37.2714
205,3.41975,-0.0095230344827586,-0.0091966297435944,0.3,-37.4849
206,3.448534,-0.0097526896551724,-0.0091265799078206,0.3,-37.3758
208,3.470122,-0.0100793103448275,-0.0182770408707412,0.3,-37.6165
209,3.483473,-0.0102732413793103,-0.0133685612989183,0.3,-37.2442
210,3.499135,-0.0104671724137931,-0.0122341820843078,0.3,-37.6756
211,3.514759,-0.010656,-0.0107802075918352,0.3,-37.7255
212,3.53038,-0.010804,-0.011231560451364,0.3,-37.7664
213,3.550201,-0.0110540689655172,-0.0126843881905852,0.3,-37.7392
214,3.565786,-0.0112531034482758,-0.0111196924848159,0.3,-38.0934
215,3.58141,-0.0114011034482758,-0.0106453620434258,0.3,-37.8572
216,3.598865,-0.0116052413793103,-0.0123424487460009,0.3,-38.0934
217,3.614489,-0.0118093793103448,-0.0124272279444693,0.3,-37.9344
218,3.632129,-0.0120186206896551,-0.0120610173993354,0.3,-37.5848
219,3.648763,-0.0122227586206896,-0.0123651494225367,0.3,-37.5438
220,3.66556,-0.0124319999999999,-0.0129081665213045,0.3,-38.4385
221,3.681183,-0.0126412413793103,-0.0108505967415167,0.3,-38.0525
222,3.698954,-0.0127943448275862,-0.0122218883633374,0.3,-37.9254
223,3.715841,-0.0130648275862068,-0.0133433744524232,0.3,-38.4385
224,3.731464,-0.0132281379310344,-0.0112580421736188,0.3,-38.8337
225,3.750293,-0.0134526896551724,-0.012881887022369,0.3,-38.9062
226,3.765931,-0.0136721379310344,-0.0131457319233276,0.3,-38.3704
