Time,Position,Velocity,Voltage,Force
0.0,-0.0,0.0,0.3,-0.0046
0.017019,-0.0,0.0,0.3,0.009
0.033391,-0.0,0.0,0.3,-0.0183
0.049995,-0.0,0.0,0.3,-0.0183
0.067043,-0.0,0.0,0.3,-0.0046
0.091117,-0.0,0.0,0.3,-0.0046
0.100571,-0.0,0.0,0.3,0.0
0.116653,-0.0,0.0,0.3,0.0
0.116653,-0.0,0.0,0.3,-0.0136
0.133645,-0.0,0.0,0.3,0.009
0.150247,-0.0,0.0,0.3,0.0045
0.166663,-0.0,0.0,0.3,-0.0227
0.166663,-0.0,0.0,0.3,-0.0046
0.194105,-0.0,0.0,0.3,0.0181
0.200593,-0.0,0.0,0.3,-0.0046
0.200593,-0.0,0.0,0.3,-0.0046
0.216641,-0.0,0.0,0.3,0.0226
0.233678,-0.0,0.0,0.3,0.009
0.249964,-0.0,0.0,0.3,-0.0091
0.266607,-0.0,0.0,0.3,-0.0319
0.284153,-0.0,0.0,0.3,0.009
0.29612,-0.0,0.0,0.3,0.009
0.300078,-0.0,0.0,0.3,0.009
0.316589,-0.0,0.0,0.3,0.0181
0.333317,-0.0,0.0,0.3,0.0
0.350358,-0.0,0.0,0.3,0.0045
0.366855,-0.0,0.0,0.3,0.0
0.39447,-0.0,0.0,0.3,0.009
0.400597,-0.0,0.0,0.3,-0.0046
0.417047,-0.0,0.0,0.3,-0.0046
0.433313,-0.0,0.0,0.3,-0.0091
0.449936,-0.0,0.0,0.3,0.0045
0.466634,-0.0,0.0,0.3,-0.0091
0.497679,-0.0,0.0,0.3,-0.0136
0.500117,-0.0,0.0,0.3,-0.0136
0.516613,-0.0,0.0,0.3,0.0
0.533302,-0.0,0.0,0.3,0.0181
0.550069,-0.0,0.0,0.3,0.0
0.566693,-0.0,0.0,0.3,0.0045
0.595586,-0.0,0.0,0.3,-0.0183
0.600153,-0.0,0.0,0.3,-0.0091
0.616601,-0.0,0.0,0.3,0.0
0.633309,-0.0,0.0,0.3,-0.0091
0.666663,-0.0,0.0,0.3,-0.0046
0.695053,-0.0,0.0,0.3,-0.0091
0.700046,-0.0,-0.0002328640388694143,0.3,-0.4224
0.716969,-5.103448275862069e-06,-0.00045436683367717763,0.3,-1.9756
0.733742,-1.5310344827586204e-05,-0.0006113561469691905,0.3,-3.3971
0.75036,-2.5517241379310345e-05,-0.0009223377106290077,0.3,-4.2962
0.766941,-4.593103448275861e-05,-0.0007728482591518373,0.3,-5.4724
0.796584,-6.124137931034482e-05,-0.0012349168569279984,0.3,-7.3799
0.800002,-8.675862068965518e-05,-0.002545614662740449,0.3,-9.26
0.816632,-0.00011227586206896551,-0.0015279785257072069,0.3,-11.2037
0.833402,-0.00013779310344827587,-0.0013741932289001505,0.3,-12.2528
0.850056,-0.00015820689655172415,-0.001531095726587683,0.3,-13.3109
0.866734,-0.00018882758620689656,-0.0016005079604415012,0.3,-14.4191
