Time,Position,Velocity,Voltage,Force
0.0,-0.0,0.0,0.3,-0.0455
0.016757,-0.0,0.0,0.3,-0.041
0.033492,-0.0,0.0,0.3,-0.0319
0.050259,-0.0,0.0,0.3,-0.0455
0.068025,-0.0,0.0,0.3,-0.05
0.083648,-0.0,0.0,0.3,-0.0274
0.101384,-0.0,0.0,0.3,-0.0363
0.11689,-0.0,0.0,0.3,-0.0455
0.134657,-0.0,0.0,0.3,-0.0319
0.151277,-0.0,0.0,0.3,-0.0363
0.151277,-0.0,0.0,0.3,-0.0363
0.166824,-0.0,0.0,0.3,-0.0363
0.183453,-0.0,0.0,0.3,-0.0319
0.183453,-0.0,0.0,0.3,-0.0455
0.200164,-0.0,0.0,0.3,-0.0363
0.216925,-0.0,0.0,0.3,-0.0591
0.233553,-0.0,0.0,0.3,-0.0455
0.249177,-0.0,0.0,0.3,-0.041
0.250182,-0.0,0.0,0.3,-0.041
0.266975,-0.0,0.0,0.3,-0.0319
0.282598,-0.0,0.0,0.3,-0.0363
0.301229,-0.0,0.0,0.3,-0.041
0.301229,-0.0,0.0,0.3,-0.0455
0.319371,-0.0,0.0,0.3,-0.0227
0.334995,-0.0,0.0,0.3,-0.041
0.352395,-0.0,0.0,0.3,-0.0363
0.369377,-0.0,0.0,0.3,-0.0183
0.384012,-0.0,0.0,0.3,-0.0455
0.402653,-0.0,0.0,0.3,-0.0274
0.415971,-0.0,0.0,0.3,-0.0591
0.41899,-0.0,0.0,0.3,-0.0319
0.433297,-0.0,0.0,0.3,-0.041
0.45006,-0.0,0.0,0.3,-0.0363
0.466801,-0.0,0.0,0.3,-0.0319
0.483581,-0.0,0.0,0.3,-0.041
0.499204,-0.0,0.0,0.3,-0.0363
0.518213,-0.0,0.0,0.3,-0.041
0.518213,-0.0,0.0,0.3,-0.0546
0.534339,-0.0,0.0,0.3,-0.0319
0.551475,-0.0,0.0,0.3,-0.0319
0.567098,-0.0,0.0,0.3,-0.041
0.582719,-0.0,0.0,0.3,-0.0591
0.600384,-0.0,0.0,0.3,-0.0363
0.617285,-0.0,0.0,0.3,-0.041
0.635932,-0.0,0.0,0.3,-0.0227
0.653724,-0.0,0.0,0.3,-0.0363
0.669347,-0.0,0.0,0.3,-0.0183
0.684969,-0.0,0.0,0.3,-0.0319
0.70059,-0.0,0.0,0.3,-0.041
0.716212,-0.0,0.0,0.3,-0.0455
0.734097,-0.0,0.0,0.3,-0.0637
0.752742,-0.0,0.0,0.3,-0.041
0.784641,-0.0,0.0,0.3,-0.0363
0.800262,-0.0,0.0,0.3,-0.041
0.815884,-0.0,0.0,0.3,-0.4179
0.831526,-0.0,0.0,0.3,-0.5768
0.86812,-0.0,-0.0001394613399973238,0.3,-1.5487
0.86812,-5.103448275862069e-06,-0.0003138716420505996,0.3,-1.9347
0.916899,-1.5310344827586204e-05,-0.00023772719947186011,0.3,-3.1881
0.932523,-2.0413793103448275e-05,-0.00032667295732834536,0.3,-2.734
0.948144,-2.5517241379310345e-05,-0.00028060968141321077,0.3,-3.1064
0.968897,-3.062068965517241e-05,-0.00012989839838785546,0.3,-3.279
0.987432,-3.062068965517241e-05,-0.0002708908556947946,0.3,-3.665
1.006576,-4.082758620689655e-05,-0.0005072169894843861,0.3,-4.101
1.017617,-4.593103448275861e-05,-0.00032091104042394957,0.3,-4.3553
1.038382,-5.103448275862069e-05,-0.00027343075227635765,0.3,-4.6415
1.054946,-5.6137931034482753e-05,-0.000344118423240082,0.3,-5.6042
1.068043,-6.124137931034482e-05,-0.0005063949469996087,0.3,-6.5125
1.08518,-7.144827586206897e-05,-0.0004748424410751541,0.3,-6.7759
1.100286,-7.655172413793102e-05,-0.0004757424904476489,0.3,-7.2528
1.117362,-8.675862068965518e-05,-0.00045425898491532825,0.3,-8.3562
1.13399,-9.186206896551723e-05,-0.00044684776077944823,0.3,-8.0928
1.151625,-0.00010206896551724138,-0.00041794715933600094,0.3,-9.3917
1.182833,-0.00011227586206896551,-0.00046087732774190826,0.3,-9.5688
1.184845,-0.00011737931034482758,-0.0006171410938825902,0.3,-9.8549
1.215911,-0.0001326896551724138,-0.0006365187584873613,0.3,-9.6778
1.216916,-0.00013779310344827587,-0.0008383717461168659,0.3,-10.2319
1.234173,-0.000148,-0.0007312997271461453,0.3,-10.3726
1.251809,-0.0001633103448275862,-0.0007263040838900833,0.3,-10.7541
1.269306,-0.00017351724137931035,-0.00046299579132654407,0.3,-10.7269
1.284877,-0.0001786206896551724,-0.0004921358028796599,0.3,-10.9675
1.300416,-0.00018882758620689656,-0.0007645615394549936,0.3,-11.626
1.318252,-0.00020413793103448276,-0.0007296268944417225,0.3,-11.2945
1.335389,-0.00021434482758620686,-0.0006136902688626827,0.3,-12.1301
1.351516,-0.00022455172413793101,-0.0012658146650615927,0.3,-12.4118
1.351516,-0.00023475862068965517,-0.0015249651215747425,0.3,-12.2347
1.368249,-0.00025006896551724135,-0.0006475635421725731,0.3,-12.6842
1.390921,-0.0002602758620689655,-0.0003806365718018614,0.3,-12.8205
1.408472,-0.0002653793103448276,-0.0005824524396099146,0.3,-12.7297
1.417207,-0.00027558620689655173,-0.0010009116411434143,0.3,-13.1157
1.433966,-0.0002908965517241379,-0.0014365389505888854,0.3,-13.2429
1.43497,-0.00030110344827586206,-0.0011254710058136656,0.3,-13.6288
1.452104,-0.00031131034482758616,-0.0006354883760373663,0.3,-13.5516
1.467093,-0.0003215172413793103,-0.0008335426576719149,0.3,-13.9877
1.482717,-0.0003368275862068965,-0.0008166562561387153,0.3,-13.9422
1.498339,-0.0003470344827586207,-0.00136426654081002,0.3,-14.0921
1.501421,-0.0003623448275862069,-0.0013720422292348897,0.3,-14.4418
1.516937,-0.00037255172413793103,-0.0007317221320518276,0.3,-14.1329
1.550243,-0.0003980689655172413,-0.0010726036729428459,0.3,-14.6279
1.550243,-0.0004082758620689655,-0.0014371862224337052,0.3,-14.8641
1.567998,-0.0004235862068965517,-0.0009177763354265812,0.3,-14.9368
1.583607,-0.00043889655172413793,-0.0009463682054386314,0.3,-14.9049
1.600354,-0.0004542068965517241,-0.0009174738473459916,0.3,-15.123
1.616982,-0.00046951724137931034,-0.0007525655876164331,0.3,-15.1638
1.634261,-0.00047972413793103444,-0.0014767776711216113,0.3,-15.409
1.634261,-0.0004950344827586207,-0.002148174259232362,0.3,-15.6271
1.650891,-0.0005154482758620689,-0.0009663268665918582,0.3,-16.0358
1.67123,-0.0005307586206896552,-0.0008889476181609585,0.3,-16.5354
1.685337,-0.0005460689655172413,-0.0009494493087089494,0.3,-16.5171
1.703481,-0.0005613793103448275,-0.0007912077572574694,0.3,-16.5898
1.717588,-0.0005715862068965518,-0.001333258863018463,0.3,-16.3083
1.72262,-0.0005868965517241379,-0.0018870209931085198,0.3,-16.7442
1.733815,-0.0006022068965517241,-0.0012838863587074374,0.3,-17.0667
1.750445,-0.0006226206896551723,-0.001221432005232351,0.3,-17.1983
1.767241,-0.0006430344827586206,-0.001064961631570565,0.3,-17.4345
1.78399,-0.0006583448275862069,-0.0010702899493988415,0.3,-17.0212
1.800619,-0.0006787586206896551,-0.002455203933303061,0.3,-17.2574
1.800619,-0.0006991724137931035,-0.0023148827015306646,0.3,-17.4028
1.818256,-0.0007195862068965517,-0.0013603552447209576,0.3,-17.5072
1.834383,-0.0007451034482758621,-0.0012091688496045263,0.3,-18.0977
1.852021,-0.0007604137931034483,-0.0012274912422024751,0.3,-18.2748
1.867644,-0.0007859310344827586,-0.0011604500379213405,0.3,-17.975
1.900397,-0.000816551724137931,-0.0014023458761871844,0.3,-17.5708
1.900397,-0.0008318620689655172,-0.0022294318902908506,0.3,-17.7932
1.91871,-0.0008573793103448274,-0.0014586698704839118,0.3,-18.1385
1.935384,-0.0008828965517241379,-0.0014122501247646635,0.3,-18.4882
1.954847,-0.0009084137931034482,-0.0014087027370713473,0.3,-17.5662
1.971612,-0.0009339310344827586,-0.0017122792403496234,0.3,-18.1476
1.984652,-0.0009594482758620689,-0.001155018281285968,0.3,-18.302
2.015797,-0.0009849655172413793,-0.0014747482575937943,0.3,-18.0977
2.015797,-0.0010053793103448276,-0.0024896219026916766,0.3,-17.9931
2.034246,-0.0010308965517241378,-0.0012068455869611717,0.3,-18.5108
2.066542,-0.0010666206896551723,-0.0016403647964414406,0.3,-17.3982
2.07158,-0.0010921379310344826,-0.0027170965120024504,0.3,-18.2611
2.087203,-0.001122758620689655,-0.0017999597137395228,0.3,-18.3111
2.116945,-0.0011737931034482758,-0.0013388727686396206,0.3,-18.6471
2.148191,-0.0012044137931034482,-0.001633312512277412,0.3,-18.1157
2.148191,-0.0012248275862068963,-0.0028101281991531756,0.3,-18.1566
2.168168,-0.001260551724137931,-0.0013949020101534358,0.3,-18.9649
2.199412,-0.0012962758620689654,-0.001385850637858643,0.3,-18.4927
2.216041,-0.0013268965517241379,-0.0028939315428761557,0.3,-17.9159
2.217047,-0.001347310344827586,-0.002893931542876168,0.3,-17.9886
2.233676,-0.0013779310344827587,-0.0013858216899821747,0.3,-18.043
2.264921,-0.0014136551724137929,-0.0013067336514817696,0.3,-18.1113
2.280542,-0.0014391724137931034,-0.0028975911548716183,0.3,-17.9205
2.284295,-0.0014697931034482756,-0.002927968029754531,0.3,-18.1838
2.301458,-0.0015004137931034483,-0.0016653654196045877,0.3,-18.2748
2.324133,-0.0015361379310344825,-0.0015694466905088044,0.3,-18.1249
2.340479,-0.001561655172413793,-0.0015734946301633325,0.3,-18.6198
2.366297,-0.0016024827586206894,-0.0025697121227906006,0.3,-18.4608
2.366297,-0.0016279999999999999,-0.003920200954445323,0.3,-18.4336
2.381919,-0.0016637241379310343,-0.0015245876549604966,0.3,-18.747
2.413161,-0.001699448275862069,-0.0020403882646162857,0.3,-18.8833
2.416936,-0.0017351724137931034,-0.003125197964398091,0.3,-18.7243
2.43439,-0.0017657931034482759,-0.0018876384210944673,0.3,-18.6379
2.452083,-0.0018015172413793103,-0.0021444990804114794,0.3,-19.0104
2.467707,-0.0018372413793103447,-0.0015245225933953985,0.3,-18.9332
2.498949,-0.0018729655172413792,-0.0014814994891257699,0.3,-19.1603
2.515934,-0.0019086896551724136,-0.0022773084675868412,0.3,-19.1558
2.532564,-0.0019495172413793102,-0.003989466481431635,0.3,-19.233
2.532564,-0.0019750344827586205,-0.003672155177185248,0.3,-19.3919
2.550631,-0.002015862068965517,-0.002177672578099474,0.3,-19.0559
2.567717,-0.0020515862068965517,-0.0022047037652765233,0.3,-19.4327
2.585353,-0.0020924137931034484,-0.002131487964023936,0.3,-19.6325
2.606026,-0.0021332413793103445,-0.002403552213255067,0.3,-19.6417
2.621449,-0.0021791724137931036,-0.0019585088406191557,0.3,-19.4055
2.665959,-0.0022506206896551724,-0.002178510834450225,0.3,-19.5781
2.665959,-0.0022761379310344827,-0.004246884367315731,0.3,-19.2966
2.681581,-0.002316965517241379,-0.0023565026236989496,0.3,-20.0731
2.70061,-0.0023577931034482755,-0.0022899537947667628,0.3,-19.7871
2.717239,-0.0023986206896551726,-0.0025318417337279494,0.3,-20.1639
2.734877,-0.0024445517241379307,-0.002569559906695166,0.3,-19.8279
2.751003,-0.0024853793103448273,-0.002492907110785943,0.3,-20.3956
2.767632,-0.002526206896551724,-0.0025317078229557836,0.3,-19.2647
2.783256,-0.002567034482758621,-0.002418409323948375,0.3,-20.5227
2.801396,-0.002607862068965517,-0.0017583830703213391,0.3,-20.8134
2.832596,-0.0026537931034482758,-0.002376939829160137,0.3,-20.7134
2.833602,-0.0026844137931034484,-0.004019940352776934,0.3,-20.9314
2.851639,-0.0027303448275862066,-0.0027443631872111117,0.3,-20.6362
2.867075,-0.0027762758620689656,-0.0021786553462575875,0.3,-21.9668
2.900831,-0.00283751724137931,-0.0028725416886295225,0.3,-21.3492
2.900831,-0.0028732413793103448,-0.004630290468601869,0.3,-20.5136
2.918466,-0.0029191724137931033,-0.0025581194365223345,0.3,-20.6362
2.934746,-0.0029599999999999995,-0.002719450230061617,0.3,-20.7589
2.950369,-0.0030059310344827585,-0.002848347926126865,0.3,-20.6635
2.966997,-0.003051862068965517,-0.0018793001159042744,0.3,-20.7589
2.99925,-0.0030977931034482757,-0.002531707822955805,0.3,-21.0496
2.99925,-0.0031335172413793104,-0.004595631045350754,0.3,-21.3083
3.017018,-0.003179448275862069,-0.002751102661361364,0.3,-21.5673
3.032641,-0.0032253793103448275,-0.0028204868449163535,0.3,-21.6581
3.051397,-0.003276413793103448,-0.0028233612054908964,0.3,-21.6444
3.066985,-0.0033223448275862067,-0.0029736726337518367,0.3,-21.7171
3.084005,-0.0033733793103448272,-0.003126825522079494,0.3,-21.5082
3.099628,-0.003424413793103448,-0.002991470267211052,0.3,-21.7489
3.118125,-0.0034754482758620688,-0.0027609771424082865,0.3,-21.6808
3.134748,-0.0035213793103448274,-0.0020256855778678774,0.3,-21.3356
3.165993,-0.003572413793103448,-0.002690189788826527,0.3,-22.0395
3.166998,-0.0036081379310344826,-0.002944693483273949,0.3,-21.5673
3.200655,-0.0036744827586206895,-0.0023342343862074503,0.3,-21.8397
3.217284,-0.00372551724137931,-0.005217308358268998,0.3,-21.7716
3.217284,-0.0037612413793103447,-0.005208781411063577,0.3,-21.9806
3.23492,-0.003817379310344827,-0.002935378048925596,0.3,-21.7397
3.252056,-0.003863310344827586,-0.0031636538919889634,0.3,-21.7035
3.267183,-0.003919448275862068,-0.003423462070647825,0.3,-22.9933
3.284852,-0.003975586206896552,-0.00307940159736531,0.3,-21.867
3.301986,-0.004026620689655172,-0.0028413878430410535,0.3,-22.7526
3.317182,-0.004067448275862069,-0.002898992981385415,0.3,-22.857
3.335434,-0.004123586206896551,-0.003314416592441763,0.3,-23.4746
3.351057,-0.004179724137931034,-0.0031338337585889147,0.3,-23.1159
3.371261,-0.004235862068965517,-0.0024464747552319943,0.3,-22.7253
3.401122,-0.004302206896551724,-0.0029438118385184658,0.3,-22.412
3.407667,-0.00434303448275862,-0.004485613972400386,0.3,-22.8434
3.422739,-0.004399172413793103,-0.0038295009573752472,0.3,-22.53
3.435653,-0.0044502068965517234,-0.0036903830375367382,0.3,-23.1204
3.45178,-0.004506344827586207,-0.0030199472662557074,0.3,-23.4155
3.474521,-0.004567586206896551,-0.003530735760109103,0.3,-23.8288
3.485025,-0.004623724137931034,-0.002689306619774499,0.3,-23.7198
3.51627,-0.004679862068965516,-0.0026311859537337845,0.3,-23.5246
3.523817,-0.004725793103448276,-0.005861316499209931,0.3,-23.6381
3.533684,-0.004781931034482758,-0.004224549876546167,0.3,-23.2294
3.550394,-0.004838068965517242,-0.0026005851316546315,0.3,-23.6698
3.584707,-0.004914620689655172,-0.0034208407992547107,0.3,-23.2339
3.584707,-0.004955448275862069,-0.006534086519252222,0.3,-24.0831
3.600328,-0.005016689655172413,-0.0037906275879143786,0.3,-24.3238
3.617019,-0.005077931034482759,-0.003634826798251807,0.3,-23.7744
3.634025,-0.005139172413793103,-0.002486505179169057,0.3,-24.0196
3.666278,-0.005200413793103448,-0.0033228665176294582,0.3,-23.9832
3.666278,-0.005246344827586207,-0.0034281340638092207,0.3,-23.5609
3.700518,-0.0053177931034482755,-0.0035771833709313575,0.3,-24.2557
3.700518,-0.005368827586206897,-0.00383660222211858,0.3,-24.5373
3.733773,-0.005445379310344827,-0.003683138133233814,0.3,-24.3557
3.733773,-0.005491310344827586,-0.006701836212556903,0.3,-24.7054
3.750526,-0.005557655172413793,-0.003974886321143567,0.3,-25.0097
3.767155,-0.0056240000000000005,-0.002664986044836555,0.3,-24.392
3.798401,-0.005685241379310344,-0.0025523877587482822,0.3,-24.392
3.817142,-0.0057515862068965515,-0.006364393796866279,0.3,-24.0514
3.817646,-0.005807724137931034,-0.006645114942528708,0.3,-24.6191
3.83327,-0.005858758620689655,-0.0035590809283947444,0.3,-24.8779
3.854928,-0.005940413793103448,-0.003768285296182949,0.3,-25.096
3.884734,-0.006052689655172414,-0.003931864880476644,0.3,-24.6372
3.900357,-0.006119034482758621,-0.004246884367315759,0.3,-25.4274
3.915978,-0.0061853793103448275,-0.0038395108415293774,0.3,-24.996
3.934916,-0.006251724137931034,-0.003530764353593951,0.3,-25.2503
3.953559,-0.006318068965517241,-0.002939995249713873,0.3,-25.4547
3.974841,-0.006369103448275861,-0.0031805495667991167,0.3,-25.3592
4.003301,-0.006476275862068965,-0.0037741651197240184,0.3,-25.4728
4.020816,-0.006542620689655172,-0.005541385664103993,0.3,-25.0913
4.033693,-0.006644689655172413,-0.005909255898366572,0.3,-25.5954
4.049316,-0.006711034482758621,-0.0029401507158340126,0.3,-26.0404
4.080559,-0.006782482758620689,-0.004154935791001967,0.3,-26.145
4.083708,-0.006853931034482758,-0.0040061957682301485,0.3,-26.1087
4.114954,-0.006920275862068965,-0.004063734323707522,0.3,-26.1586
4.117616,-0.006991724137931034,-0.007142869910749935,0.3,-25.5274
4.134245,-0.0070580689655172415,-0.0028091803112734806,0.3,-25.9179
4.166667,-0.007129517241379311,-0.0028691782130780227,0.3,-26.263
4.184049,-0.007200965517241379,-0.006939312895494068,0.3,-26.1495
4.185053,-0.007257103448275862,-0.007447680047665155,0.3,-26.3948
4.20118,-0.007328551724137931,-0.0042324670257726585,0.3,-26.3402
4.218815,-0.0073999999999999995,-0.004209137988803461,0.3,-27.2121
4.239979,-0.007491862068965517,-0.004443442117603266,0.3,-26.9534
4.268202,-0.007619448275862069,-0.00465579371058892,0.3,-27.3393
4.283825,-0.007696,-0.004246884367315731,0.3,-27.1532
4.299446,-0.007752137931034482,-0.004083804074532741,0.3,-26.8035
4.315067,-0.00782358620689655,-0.00431625302575166,0.3,-26.8262
4.333735,-0.007900137931034482,-0.004464698713281919,0.3,-27.5119
4.349359,-0.007976689655172413,-0.0044331286505916,0.3,-27.4528
4.36712,-0.008048137931034482,-0.004268327853723283,0.3,-27.7345
4.384033,-0.008124689655172414,-0.004705662904962531,0.3,-27.5937
4.399656,-0.008201241379310345,-0.004637050722542977,0.3,-27.8434
4.418151,-0.008282896551724137,-0.0046370507225430985,0.3,-27.7662
4.433774,-0.008359448275862068,-0.004747393744987936,0.3,-27.9025
4.450401,-0.008435999999999999,-0.003130501733409539,0.3,-27.8344
4.482681,-0.00851255172413793,-0.0031303737200896,0.3,-28.3339
4.49931,-0.008589103448275862,-0.007979412783234987,0.3,-28.0024
4.49931,-0.008645241379310345,-0.007777890237540987,0.3,-27.9843
4.517026,-0.008726896551724138,-0.004589431902753611,0.3,-28.2067
4.533782,-0.008803448275862068,-0.004713869750066299,0.3,-28.5928
4.550588,-0.008885103448275863,-0.005035935268666632,0.3,-28.016
4.566211,-0.008966758620689656,-0.004561642827741258,0.3,-28.3838
4.58527,-0.009043310344827585,-0.004641344421860483,0.3,-28.9152
4.601397,-0.00913006896551724,-0.004987969230643585,0.3,-28.5973
4.619034,-0.009211724137931034,-0.004756671574014652,0.3,-28.3385
4.634657,-0.009288275862068965,-0.0032278558046176732,0.3,-28.6155
4.668047,-0.009369931034482758,-0.004126777581559671,0.3,-28.0115
4.668047,-0.009426068965517242,-0.009134272035549647,0.3,-30.0188
4.683691,-0.009512827586206897,-0.005198598379535955,0.3,-29.5783
4.700443,-0.00959448275862069,-0.0050004095339502615,0.3,-29.9869
4.717371,-0.009681241379310344,-0.005173684968771416,0.3,-29.5011
4.732995,-0.009762896551724137,-0.004818835787181677,0.3,-29.8281
4.768206,-0.009926206896551725,-0.00404162113540986,0.3,-29.7418
4.815072,-0.010094620689655172,-0.005009145664013483,0.3,-29.6101
4.815072,-0.01016096551724138,-0.00473706110168681,0.3,-29.9552
4.846315,-0.010242620689655172,-0.004737061101686754,0.3,-29.7145
4.846315,-0.010308965517241378,-0.009801129778878388,0.3,-30.0233
4.861936,-0.010395724137931035,-0.004999124442109649,0.3,-29.978
4.885108,-0.010502896551724138,-0.004867443063538054,0.3,-30.1551
4.90073,-0.010584551724137931,-0.0051513252992313905,0.3,-30.5546
4.918792,-0.010676413793103448,-0.0051577478995826365,0.3,-30.9362
4.936351,-0.010768275862068964,-0.005457634779089599,0.3,-30.9588
4.955261,-0.010875448275862069,-0.004937770322694246,0.3,-30.2278
4.984928,-0.011008137931034482,-0.0038798820640794005,0.3,-30.3503
5.017083,-0.011115310344827586,-0.005554989570989644,0.3,-30.9271
5.017083,-0.011186758620689656,-0.00948084715956913,0.3,-30.7772
5.03377,-0.01127351724137931,-0.005306142936017989,0.3,-30.5274
5.050746,-0.011365379310344828,-0.005467166729088918,0.3,-30.4411
5.067375,-0.011457241379310345,-0.003731058396105854,0.3,-31.1178
5.09862,-0.011544,-0.005063430838589272,0.3,-30.7181
5.09862,-0.011615448275862068,-0.0053993633858710486,0.3,-31.6582
5.132647,-0.011727724137931035,-0.0053993633858710486,0.3,-31.195
5.132647,-0.011799172413793102,-0.010127185798984044,0.3,-30.868
5.148269,-0.01188593103448276,-0.00524162328980737,0.3,-31.0951
5.167698,-0.011982896551724137,-0.005185434194889387,0.3,-31.1405
5.184684,-0.012074758620689656,-0.004094502853263889,0.3,-31.7218
5.218801,-0.012192137931034483,-0.0046929458716961385,0.3,-30.6456
5.223833,-0.012258482758620688,-0.009928887696229825,0.3,-31.2268
5.234735,-0.012350344827586205,-0.0069264519483895155,0.3,-31.8534
5.250358,-0.012442206896551723,-0.003849931416944839,0.3,-32.4893
5.283782,-0.012539172413793102,-0.003953983617402912,0.3,-33.1978
5.299405,-0.012636137931034483,-0.010779862581031375,0.3,-32.9116
5.299405,-0.012707586206896552,-0.0056207050515521976,0.3,-32.1851
5.333,-0.012824965517241379,-0.0056207050515521976,0.3,-32.1441
5.333,-0.012896413793103448,-0.010780552624724937,0.3,-32.1579
5.348622,-0.012993379310344827,-0.005390448839850492,0.3,-32.9299
5.364243,-0.013064827586206897,-0.005530457836159117,0.3,-33.2386
5.383688,-0.013187310344827586,-0.004329222250188728,0.3,-33.6519
5.414933,-0.013284275862068965,-0.00580997137370077,0.3,-32.9843
5.417067,-0.013381241379310344,-0.00977176557860634,0.3,-33.0207
5.43269,-0.013457793103448273,-0.005122280188319111,0.3,-32.7391
5.450942,-0.013554758620689654,-0.0059726044244931,0.3,-33.2796
5.468578,-0.013672137931034481,-0.004489439165771385,0.3,-33.3613
5.499823,-0.013774206896551724,-0.004071733618890815,0.3,-33.7882
5.51746,-0.013871172413793102,-0.009838251481505559,0.3,-33.1842
5.51746,-0.013947724137931035,-0.010760759155305772,0.3,-32.8616
5.533585,-0.014044689655172414,-0.006043801857118196,0.3,-33.8881
5.550392,-0.014146758620689655,-0.006092578375051802,0.3,-33.5928
5.567091,-0.014248827586206894,-0.00606272255158689,0.3,-33.7791
5.584063,-0.014350896551724137,-0.005164203612479414,0.3,-33.4203
5.600691,-0.014422344827586206,-0.005803600605295942,0.3,-33.6247
5.618358,-0.014549931034482757,-0.004799611970266143,0.3,-33.6156
5.649603,-0.014657103448275862,-0.0055240427532708,0.3,-34.8236
5.651617,-0.014733655172413792,-0.005819891890365792,0.3,-34.047
5.683802,-0.014856137931034482,-0.006184075897424924,0.3,-33.5792
5.683802,-0.014932689655172414,-0.010384923817161256,0.3,-34.1924
5.701002,-0.015034758620689655,-0.006185266466946847,0.3,-33.6019
5.717631,-0.015141931034482758,-0.006418744653737532,0.3,-35.532
5.738371,-0.015274620689655172,-0.006067599836817284,0.3,-33.9744
5.768938,-0.015453241379310345,-0.004541095519768507,0.3,-34.7464
5.800182,-0.015555310344827586,-0.006043643138103188,0.3,-35.5412
5.800182,-0.01564206896551724,-0.010775767265269938,0.3,-35.1234
5.822915,-0.015800275862068964,-0.006120518841632542,0.3,-33.9334
5.838538,-0.015876827586206895,-0.00588011323191028,0.3,-35.9453
5.85416,-0.015984,-0.00457366537045139,0.3,-36.077
5.885403,-0.0160911724137931,-0.006043836578014119,0.3,-35.3821
5.885403,-0.016172827586206896,-0.0121183151204528,0.3,-34.6238
5.900985,-0.01628,-0.00665460501664718,0.3,-34.6965
5.917613,-0.016387172413793102,-0.004477270075327093,0.3,-34.7555
5.948859,-0.016494344827586205,-0.006043256295426549,0.3,-35.5184
5.948859,-0.016575999999999997,-0.012088060060616738,0.3,-34.7873
5.96448,-0.016683172413793104,-0.006207382193289727,0.3,-35.7091
5.980101,-0.01676993103448276,-0.006230279233614374,0.3,-35.6047
6.000522,-0.016907724137931034,-0.006565503932925379,0.3,-35.2777
6.017412,-0.017014896551724137,-0.006546981588414612,0.3,-36.027
6.034041,-0.017127172413793103,-0.006962196513128423,0.3,-35.6728
6.049665,-0.017239448275862067,-0.006316330652565063,0.3,-35.6139
6.068784,-0.01734662068965517,-0.006316330652565163,0.3,-36.7082
6.084408,-0.017458896551724137,-0.004719770283252686,0.3,-35.0779
6.120686,-0.01759158620689655,-0.006049073153483332,0.3,-36.3087
6.120686,-0.017678344827586207,-0.010780552624724826,0.3,-35.8227
6.136308,-0.017759999999999998,-0.006708047681528141,0.3,-36.5402
6.150357,-0.017877379310344825,-0.007475267639274605,0.3,-37.4985
6.16703,-0.017989655172413792,-0.006665827296521817,0.3,-36.445
6.184044,-0.01810193103448276,-0.006880280789837664,0.3,-36.3586
6.199667,-0.018214206896551725,-0.006463780199710095,0.3,-35.9409
6.218784,-0.01832648275862069,-0.006424639747490268,0.3,-36.1542
6.235413,-0.018443862068965516,-0.006050168050349382,0.3,-36.5721
6.257586,-0.018561241379310343,-0.006692371774469959,0.3,-37.3122
6.275067,-0.018709241379310345,-0.005808789025636815,0.3,-37.008
6.317329,-0.018908275862068964,-0.006762413124042332,0.3,-36.6446
6.317329,-0.018995034482758622,-0.01122500445587184,0.3,-38.2388
6.335515,-0.01911241379310345,-0.006646431887252794,0.3,-37.562
6.35265,-0.019229793103448276,-0.006296328837056601,0.3,-37.285
6.3728,-0.019347172413793103,-0.0063053970790673385,0.3,-37.6075
6.389072,-0.019459448275862067,-0.00819888313099057,0.3,-38.7518
6.401433,-0.019581931034482757,-0.005973034720971303,0.3,-37.5529
6.424103,-0.019668689655172412,-0.006740305555847507,0.3,-37.78
6.440805,-0.019847310344827587,-0.008669633621652986,0.3,-38.5702
6.468841,-0.02005655172413793,-0.006779971597416266,0.3,-38.543
6.484463,-0.020143310344827584,-0.006697009963844117,0.3,-38.6974
6.500085,-0.020265793103448275,-0.006536285499237442,0.3,-38.4931
6.52116,-0.020383172413793102,-0.005224700765321538,0.3,-39.3514
6.551855,-0.020536275862068968,-0.007112503527621739,0.3,-38.6793
6.554884,-0.02062303448275862,-0.010210299985052377,0.3,-39.9463
6.572848,-0.02075062068965517,-0.008278510461722207,0.3,-39.1879
6.585091,-0.02087310344827586,-0.005532512258459637,0.3,-39.0699
6.616203,-0.02099048275862069,-0.007241119063109954,0.3,-39.6739
6.618216,-0.02111296551724138,-0.012154512480079538,0.3,-39.8191
6.633838,-0.021204827586206895,-0.006774976872034592,0.3,-40.6502
6.650607,-0.02133241379310345,-0.00772008414167841,0.3,-39.3014
6.66623,-0.02145489655172414,-0.007126269592476386,0.3,-38.9017
6.684982,-0.021577379310344823,-0.007173431644890715,0.3,-39.4377
